ID,Year,Month,Day,Lunar_Year,Lunar_Month,Lunar_Day,Holiday,Totall_Holiday,Temperature_Up,Temperature_Down,Weather,visitor_count
1376,2014,10,18,2014,9,25,1,2,18,11,5,31417
1377,2014,10,19,2014,9,26,2,2,23,9,1.2,27535
1378,2014,10,20,2014,9,27,0,0,23,9,1.2,27395
1379,2014,10,21,2014,9,28,0,0,21,7,4.1,30975
1380,2014,10,22,2014,9,29,0,0,23,9,1,27758
1381,2014,10,23,2014,9,30,0,0,23,9,1,25685
1382,2014,10,24,2014,153,1,0,0,23,8,3.2,31117
1383,2014,10,25,2014,153,2,1,2,23,8,3.2,30777
1384,2014,10,26,2014,153,3,2,2,20,12,5,22295
1385,2014,10,27,2014,153,4,0,0,20,11,2.5,18256
1386,2014,10,28,2014,153,5,0,0,20,12,5,18533
1387,2014,10,29,2014,153,6,0,0,17,11,5,16024
1388,2014,10,30,2014,153,7,0,0,13,7,5,14566
1389,2014,10,31,2014,153,8,0,0,13,7,5,15382
1390,2014,11,1,2014,153,9,1,2,14,7,3.2,16630
1391,2014,11,2,2014,153,10,2,2,17,3,2,13692
1392,2014,11,3,2014,153,11,0,0,17,3,2,12205
1393,2014,11,4,2014,153,12,0,0,15,7,3.5,13717
1394,2014,11,5,2014,153,13,0,0,15,7,3.5,7025
1395,2014,11,6,2014,153,14,0,0,11,7,5.2,9516
1396,2014,11,7,2014,153,15,0,0,16,6,2,16597
1397,2014,11,8,2014,153,16,1,2,16,6,2,17742
1398,2014,11,9,2014,153,17,2,2,12,7,2,15571
1399,2014,11,10,2014,153,18,0,0,11,6,3,11199
1400,2014,11,11,2014,153,19,0,0,11,6,3,9017
1401,2014,11,12,2014,153,20,0,0,13,2,2,7397
1402,2014,11,13,2014,153,21,0,0,13,2,2,6671
1403,2014,11,14,2014,153,22,0,0,11,6,3,6024
1404,2014,11,15,2014,153,23,1,2,11,6,3,4911
1405,2014,11,16,2014,153,24,2,2,12,5,5.2,17922
1406,2014,11,17,2014,153,25,0,0,12,5,5.2,11241
1407,2014,11,18,2014,153,26,0,0,14,2,2,11456
1408,2014,11,19,2014,153,27,0,0,14,2,2,12439
1409,2014,11,20,2014,153,28,0,0,15,3,2,8193
1410,2014,11,21,2014,153,29,0,0,15,3,2,10529
1411,2014,11,22,2014,10,1,1,2,13,5,5.2,16575
1412,2014,11,23,2014,10,2,2,2,13,5,5.2,8339
1413,2014,11,24,2014,10,3,0,0,15,2,2,5112
1414,2014,11,25,2014,10,4,0,0,15,2,2,6563
1415,2014,11,26,2014,10,5,0,0,14,2,1,5746
1416,2014,11,27,2014,10,6,0,0,14,2,1,5528
1417,2014,11,28,2014,10,7,0,0,13,2,2,4571
1418,2014,11,29,2014,10,8,1,2,9,3,2,9695
1419,2014,11,30,2014,10,9,2,2,12,1,1,4030
1420,2014,12,1,2014,10,10,0,0,12,3,1,3330
1421,2014,12,2,2014,10,11,0,0,9,-1,2,4307
1422,2014,12,3,2014,10,12,0,0,12,1,2,3787
1423,2014,12,4,2014,10,13,0,0,12,0,2.1,3866
1424,2014,12,5,2014,10,14,0,0,12,1,2,3613
1425,2014,12,6,2014,10,15,1,2,9,0,2,6796
1426,2014,12,7,2014,10,16,2,2,8,0,1.2,3375
1427,2014,12,8,2014,10,17,0,0,7,3,5.5,2585
1428,2014,12,9,2014,10,18,0,0,4,-2,5,2686
1429,2014,12,10,2014,10,19,0,0,3,-2,5.5,3455
1430,2014,12,11,2014,10,20,0,0,6,-2,5.2,2755
1431,2014,12,12,2014,10,21,0,0,6,-4,2,2751
1432,2014,12,13,2014,10,22,1,2,6,-3,2,5421
1433,2014,12,14,2014,10,23,2,2,3,0,3.5,2640
1434,2014,12,15,2014,10,24,0,0,2,-2,5.5,1807
1435,2014,12,16,2014,10,25,0,0,5,-2,5,2462
1436,2014,12,17,2014,10,26,0,0,8,-2,5.1,2467
1437,2014,12,18,2014,10,27,0,0,10,-4,1,2033
1438,2014,12,19,2014,10,28,0,0,10,-3,1.3,2275
1439,2014,12,20,2014,10,29,1,2,6,-1,2,3817
1440,2014,12,21,2014,10,30,2,2,9,-4,1,2425
1441,2014,12,22,2014,11,1,0,0,8,-2,2.1,1803
1442,2014,12,23,2014,11,2,0,0,8,0,2,2274
1443,2014,12,24,2014,11,3,0,0,7,-2,2,1924
1444,2014,12,25,2014,11,4,0,0,9,0,2,2286
1445,2014,12,26,2014,11,5,0,0,9,0,3.5,2416
1446,2014,12,27,2014,11,6,1,2,10,-2,2.1,3647
1447,2014,12,28,2014,11,7,2,2,10,-3,1,2366
1448,2014,12,29,2014,11,8,0,0,14,-4,1,2515
1449,2014,12,30,2014,11,9,0,0,14,-2,1,2665
1450,2014,12,31,2014,11,10,0,0,10,-1,2.3,2593
1451,2015,1,1,2014,11,11,1,3,10,-2,2.3,3983
1452,2015,1,2,2014,11,12,2,3,12,-2,1,10690
1453,2015,1,3,2014,11,13,3,3,12,0,1.2,2825
1454,2015,1,4,2014,11,14,0,0,7,0,3.5,1645
1455,2015,1,5,2014,11,15,0,0,7,-4,5.2,1386
1456,2015,1,6,2014,11,16,0,0,8,-1,2,1380
1457,2015,1,7,2014,11,17,0,0,5,-2,3.5,1518
1458,2015,1,8,2014,11,18,0,0,7,-3,5.2,1695
1459,2015,1,9,2014,11,19,0,0,12,-4,1,1661
1460,2015,1,10,2014,11,20,1,2,14,-5,1,3182
1461,2015,1,11,2014,11,21,2,2,14,-4,2.1,2167
1462,2015,1,12,2014,11,22,0,0,10,-4,1,1587
1463,2015,1,13,2014,11,23,0,0,10,-2,2,1915
1464,2015,1,14,2014,11,24,0,0,10,-3,2,1768
1465,2015,1,15,2014,11,25,0,0,7,0,3,1827
1466,2015,1,16,2014,11,26,0,0,9,-1,5.5,2076
1467,2015,1,17,2014,11,27,1,2,10,-2,1,3444
1468,2015,1,18,2014,11,28,2,2,11,-4,1,1951
1469,2015,1,19,2014,11,29,0,0,9,-1,1,1799
1470,2015,1,20,2014,11,30,0,0,10,-2,1,1901
1471,2015,1,21,2014,12,2,0,0,11,-2,1.2,1874
1472,2015,1,22,2014,12,3,0,0,13,-1,1.2,1887
1473,2015,1,23,2014,12,4,0,0,11,0,3.2,2036
1474,2015,1,24,2014,12,5,1,2,11,1,2,3935
1475,2015,1,25,2014,12,6,2,2,11,1,3,2670
1476,2015,1,26,2014,12,7,0,0,10,3,3,2039
1477,2015,1,27,2014,12,8,0,0,8,2,2,2689
1478,2015,1,28,2014,12,9,0,0,4,0,5,2139
1479,2015,1,29,2014,12,10,0,0,5,-1,2,2276
1480,2015,1,30,2014,12,11,0,0,3,0,5.3,2339
1481,2015,1,31,2014,12,12,1,2,8,-4,2,4442
1482,2015,2,1,2014,12,13,2,2,10,-2,1.2,3085
1483,2015,2,2,2014,12,14,0,0,7,-1,2,2522
1484,2015,2,3,2014,12,15,0,0,6,0,2,2770
1485,2015,2,4,2014,12,16,0,0,5,0,2,2520
1486,2015,2,5,2014,12,17,0,0,7,-2,2,2606
1487,2015,2,6,2014,12,18,0,0,8,-1,3,2627
1488,2015,2,7,2014,12,19,1,2,6,-1,2,4859
1489,2015,2,8,2014,12,20,2,2,7,0,2,2701
1490,2015,2,9,2014,12,21,0,0,7,0,2,2157
1491,2015,2,10,2014,12,22,0,0,7,0,2,2473
1492,2015,2,11,2014,12,23,0,0,7,0,2,2490
1493,2015,2,12,2014,12,24,0,0,7,0,2,2401
1494,2015,2,13,2014,12,25,0,0,13,3,2,2633
1495,2015,2,14,2014,12,26,1,1,13,3,2,3593
1496,2015,2,15,2014,12,27,0,0,16,3,2.1,2809
1497,2015,2,16,2014,12,28,0,0,14,1,1.2,2449
1498,2015,2,17,2014,12,29,0,0,13,3,2,1798
1499,2015,2,18,2014,12,30,1,7,15,5,3,1976
1500,2015,2,19,2015,1,1,2,7,15,5,3,3482
1501,2015,2,20,2015,1,2,3,7,14,4,2,11916
1502,2015,2,21,2015,1,3,4,7,14,4,2,20051
1503,2015,2,22,2015,1,4,5,7,14,4,2.3,18657
1504,2015,2,23,2015,1,5,6,7,16,5,2.3,15655
1505,2015,2,24,2015,1,6,7,7,11,6,2,10086
1506,2015,2,25,2015,1,7,0,0,11,6,2.3,7870
1507,2015,2,26,2015,1,8,0,0,11,3,2.4,6902
1508,2015,2,27,2015,1,9,0,0,8,5,5,6587
1509,2015,2,28,2015,1,10,0,0,12,2,5.3,4479
1510,2015,3,1,2015,1,11,1,1,9,2,2.5,3279
1511,2015,3,2,2015,1,12,0,0,7,4,5,3890
1512,2015,3,3,2015,1,13,0,0,6,2,5.4,3468
1513,2015,3,4,2015,1,14,0,0,10,2,3,2757
1514,2015,3,5,2015,1,15,0,0,10,2,2.3,2624
1515,2015,3,6,2015,1,16,0,0,11,4,2.4,3191
1516,2015,3,7,2015,1,17,1,2,14,5,2,7000
1517,2015,3,8,2015,1,18,2,2,12,5,3.5,5178
1518,2015,3,9,2015,1,19,0,0,11,6,5,3555
1519,2015,3,10,2015,1,20,0,0,13,7,5.1,6762
1520,2015,3,11,2015,1,21,0,0,16,2,1.2,7085
1521,2015,3,12,2015,1,22,0,0,16,4,2.3,6658
1522,2015,3,13,2015,1,23,0,0,17,7,2,7078
1523,2015,3,14,2015,1,24,1,2,16,8,2,15659
1524,2015,3,15,2015,1,25,2,2,19,8,2.3,11302
1525,2015,3,16,2015,1,26,0,0,16,9,2.5,9054
1526,2015,3,17,2015,1,27,0,0,15,8,5,13536
1527,2015,3,18,2015,1,28,0,0,10,8,4.5,13107
1528,2015,3,19,2015,1,29,0,0,15,7,5.3,12330
1529,2015,3,20,2015,2,1,0,0,17,7,3.1,12881
1530,2015,3,21,2015,2,2,1,2,14,8,2.5,24218
1531,2015,3,22,2015,2,3,2,2,14,6,2,12893
1532,2015,3,23,2015,2,4,0,0,17,7,2,10605
1533,2015,3,24,2015,2,5,0,0,19,8,2,15627
1534,2015,3,25,2015,2,6,0,0,18,7,2.3,17875
1535,2015,3,26,2015,2,7,0,0,18,9,2,15469
1536,2015,3,27,2015,2,8,0,0,19,11,2.5,16877
1537,2015,3,28,2015,2,9,1,2,23,10,2.1,31163
1538,2015,3,29,2015,2,10,2,2,26,8,2,19936
1539,2015,3,30,2015,2,11,0,0,25,11,2,17499
1540,2015,3,31,2015,2,12,0,0,24,13,3.5,22753
1541,2015,4,1,2015,2,13,0,0,29,11,2,5282
1542,2015,4,2,2015,2,14,0,0,25,12,2.5,5686
1543,2015,4,3,2015,2,15,0,0,22,12,5,6775
1544,2015,4,4,2015,2,16,1,3,17,11,5,10532
1545,2015,4,5,2015,2,17,2,3,19,8,5,24534
1546,2015,4,6,2015,2,18,3,3,13,7,5.3,6504
1547,2015,4,7,2015,2,19,0,0,15,6,3,6156
1548,2015,4,8,2015,2,20,0,0,16,8,3.5,10150
1549,2015,4,9,2015,2,21,0,0,17,8,5,10659
1550,2015,4,10,2015,2,22,0,0,17,8,5.2,12386
1551,2015,4,11,2015,2,23,1,2,20,4,2.1,16075
1552,2015,4,12,2015,2,24,2,2,20,6,1.2,12248
1553,2015,4,13,2015,2,25,0,0,21,9,3,10910
1554,2015,4,14,2015,2,26,0,0,25,8,1.2,13494
1555,2015,4,15,2015,2,27,0,0,29,11,1.2,14437
1556,2015,4,16,2015,2,28,0,0,25,12,2.5,15358
1557,2015,4,17,2015,2,29,0,0,22,14,5,15761
1558,2015,4,18,2015,2,30,1,2,22,10,5.3,19493
1559,2015,4,19,2015,3,1,2,2,21,8,2,13960
1561,2015,4,21,2015,3,3,0,0,17,9,5.3,15529
1562,2015,4,22,2015,3,4,0,0,18,10,3,14807
1563,2015,4,23,2015,3,5,0,0,21,8,3.2,14665
1564,2015,4,24,2015,3,6,0,0,22,7,2.5,15417
1565,2015,4,25,2015,3,7,1,2,25,10,2,17825
1566,2015,4,26,2015,3,8,2,2,27,9,2,13992
1567,2015,4,27,2015,3,9,0,0,28,10,1.2,12532
1568,2015,4,28,2015,3,10,0,0,29,11,1.2,12840
1569,2015,4,29,2015,3,11,0,0,25,13,5,11600
1570,2015,4,30,2015,3,12,0,0,25,13,6.2,11114
1571,2015,5,1,2015,3,13,1,3,27,11,1.5,13993
1572,2015,5,2,2015,3,14,2,3,19,11,6.5,24792
1573,2015,5,3,2015,3,15,3,3,20,11,5,8315
1574,2015,5,4,2015,3,16,0,0,22,9,3.5,7438
1575,2015,5,5,2015,3,17,0,0,24,8,1.3,8146
1576,2015,5,6,2015,3,18,0,0,26,10,2.3,9941
1577,2015,5,7,2015,3,19,0,0,26,10,2.3,10166
1578,2015,5,8,2015,3,20,0,0,26,11,2.1,12031
1579,2015,5,9,2015,3,21,1,2,26,11,2.1,14041
1580,2015,5,10,2015,3,22,2,2,26,11,2.1,12550
1581,2015,5,11,2015,3,23,0,0,26,11,2.1,11720
1582,2015,5,12,2015,3,24,0,0,26,10,1.2,13051
1583,2015,5,13,2015,3,25,0,0,29,13,3.2,13532
1584,2015,5,14,2015,3,26,0,0,24,13,5,13668
1585,2015,5,15,2015,3,27,0,0,21,12,5,14590
1586,2015,5,16,2015,3,28,1,2,24,13,5,14576
1587,2015,5,17,2015,3,29,2,2,25,12,3,12906
1588,2015,5,18,2015,4,1,0,0,28,14,2,13028
1589,2015,5,19,2015,4,2,0,0,29,15,5,12475
1590,2015,5,20,2015,4,3,0,0,25,14,5.6,15457
1591,2015,5,21,2015,4,4,0,0,23,13,6.5,13580
1592,2015,5,22,2015,4,5,0,0,25,15,4,14357
1593,2015,5,23,2015,4,6,1,2,26,13,3,16240
1594,2015,5,24,2015,4,7,2,2,25,14,5,12421
1595,2015,5,25,2015,4,8,0,0,22,14,5,10543
1596,2015,5,26,2015,4,9,0,0,25,15,5,10840
1597,2015,5,27,2015,4,10,0,0,27,14,5,11103
1598,2015,5,28,2015,4,11,0,0,21,14,5.6,10958
1599,2015,5,29,2015,4,12,0,0,27,13,3.5,13444
1600,2015,5,30,2015,4,13,1,2,28,15,5,14821
1601,2015,5,31,2015,4,14,2,2,23,17,3.5,12352
1602,2015,6,1,2015,4,15,0,0,24,15,3.5,9116
1603,2015,6,2,2015,4,16,0,0,22,15,2.5,9429
1604,2015,6,3,2015,4,17,0,0,24,15,2.5,11500
1605,2015,6,4,2015,4,18,0,0,26,14,2,12150
1606,2015,6,5,2015,4,19,0,0,26,14,2.5,12549
1607,2015,6,6,2015,4,20,1,2,22,15,5,14294
1608,2015,6,7,2015,4,21,2,2,25,14,5,14339
1609,2015,6,8,2015,4,22,0,0,25,13,5.1,11375
1610,2015,6,9,2015,4,23,0,0,29,13,2.1,11911
1611,2015,6,10,2015,4,24,0,0,28,15,5,13040
1612,2015,6,11,2015,4,25,0,0,26,14,2.5,13025
1613,2015,6,12,2015,4,26,0,0,22,15,5.3,15931
1614,2015,6,13,2015,4,27,1,2,25,14,3,16042
1615,2015,6,14,2015,4,28,2,2,24,14,3.5,13587
1616,2015,6,15,2015,4,29,0,0,25,16,5,13359
1617,2015,6,16,2015,5,1,0,0,23,16,5,14942
1618,2015,6,17,2015,5,2,0,0,26,15,5,14563
1619,2015,6,18,2015,5,3,0,0,26,16,2,14863
1620,2015,6,19,2015,5,4,0,0,25,16,5.6,14803
1621,2015,6,20,2015,5,5,1,3,25,15,2,17134
1622,2015,6,21,2015,5,6,2,3,28,17,5.2,19467
1623,2015,6,22,2015,5,7,3,3,24,17,5.6,10764
1624,2015,6,23,2015,5,8,0,0,24,18,5.6,11250
1625,2015,6,24,2015,5,9,0,0,25,17,6.2,11905
1626,2015,6,25,2015,5,10,0,0,29,18,2,11488
1627,2015,6,26,2015,5,11,0,0,28,20,5,13231
1628,2015,6,27,2015,5,12,1,2,29,22,5,13769
1629,2015,6,28,2015,5,13,2,2,29,20,5,14393
1630,2015,6,29,2015,5,14,0,0,28,19,5,12899
1631,2015,6,30,2015,5,15,0,0,29,19,5.3,13130
1632,2015,7,1,2015,5,16,0,0,26,17,5.3,15000
1633,2015,7,2,2015,5,17,0,0,24,17,3.5,13449
1634,2015,7,3,2015,5,18,0,0,20,15,5,13971
1635,2015,7,4,2015,5,19,1,2,24,16,5,16629
1636,2015,7,5,2015,5,20,2,2,26,14,2.1,16833
1637,2015,7,6,2015,5,21,0,0,31,15,2.5,18101
1638,2015,7,7,2015,5,22,0,0,30,18,3.5,18208
1639,2015,7,8,2015,5,23,0,0,26,18,5.6,19150
1640,2015,7,9,2015,5,24,0,0,26,16,5.2,18456
1641,2015,7,10,2015,5,25,0,0,31,14,2.3,24932
1642,2015,7,11,2015,5,26,1,2,32,19,1.2,23498
1643,2015,7,12,2015,5,27,2,2,29,19,6,22741
1644,2015,7,13,2015,5,28,0,0,26,18,5,23993
1645,2015,7,14,2015,5,29,0,0,26,15,5,25481
1646,2015,7,15,2015,5,30,0,0,29,15,2,28932
1647,2015,7,16,2015,6,1,0,0,27,14,5,27579
1648,2015,7,17,2015,6,2,0,0,28,15,2,33915
1649,2015,7,18,2015,6,3,1,2,30,15,5.2,32493
1650,2015,7,19,2015,6,4,2,2,30,16,2,35682
1651,2015,7,20,2015,6,5,0,0,29,15,5,41113
1652,2015,7,21,2015,6,6,0,0,27,16,6.5,35104
1653,2015,7,22,2015,6,7,0,0,28,16,5.3,32742
1654,2015,7,23,2015,6,8,0,0,28,15,5.1,31014
1655,2015,7,24,2015,6,9,0,0,33,14,2.1,36229
1656,2015,7,25,2015,6,10,1,2,34,17,2.1,32828
1657,2015,7,26,2015,6,11,2,2,33,17,2,35599
1658,2015,7,27,2015,6,12,0,0,34,17,2.1,37161
1659,2015,7,28,2015,6,13,0,0,33,18,1.2,38643
1660,2015,7,29,2015,6,14,0,0,33,19,2.5,40775
1661,2015,7,30,2015,6,15,0,0,34,19,2,24544
1662,2015,7,31,2015,6,16,0,0,36,20,1.2,36922
1663,2015,8,1,2015,6,17,1,2,35,20,2.5,40704
1664,2015,8,2,2015,6,18,2,2,32,21,5,43460
1665,2015,8,3,2015,6,19,0,0,27,18,6,45265
1666,2015,8,4,2015,6,20,0,0,23,16,6.5,41525
1667,2015,8,5,2015,6,21,0,0,31,15,2.1,48828
1668,2015,8,6,2015,6,22,0,0,29,15,2.5,40451
1669,2015,8,7,2015,6,23,0,0,25,17,5,40597
1670,2015,8,8,2015,6,24,1,2,26,17,5,38904
1671,2015,8,9,2015,6,25,2,2,26,17,5,35568
1672,2015,8,10,2015,6,26,0,0,27,18,4.5,37456
1673,2015,8,11,2015,6,27,0,0,32,18,5,37977
1674,2015,8,12,2015,6,28,0,0,32,14,2,42432
1675,2015,8,13,2015,6,29,0,0,30,17,6,39003
1676,2015,8,14,2015,7,1,0,0,26,16,5.2,38738
1677,2015,8,15,2015,7,2,1,2,31,18,2.5,35428
1678,2015,8,16,2015,7,3,2,2,26,17,6,31141
1679,2015,8,17,2015,7,4,0,0,25,16,5,32926
1680,2015,8,18,2015,7,5,0,0,21,17,5.6,29999
1681,2015,8,19,2015,7,6,0,0,24,16,5,29438
1682,2015,8,20,2015,7,7,0,0,27,14,2,27999
1683,2015,8,21,2015,7,8,0,0,28,14,2.1,28926
1684,2015,8,22,2015,7,9,1,2,28,15,6,25545
1685,2015,8,23,2015,7,10,2,2,27,15,5,22390
1686,2015,8,24,2015,7,11,0,0,25,16,5.6,22236
1687,2015,8,25,2015,7,12,0,0,25,16,5,21515
1688,2015,8,26,2015,7,13,0,0,26,16,5,19282
1689,2015,8,27,2015,7,14,0,0,24,16,5.6,17604
1690,2015,8,28,2015,7,15,0,0,26,15,5.2,16143
1691,2015,8,29,2015,7,16,1,2,29,14,2.1,13973
1692,2015,8,30,2015,7,17,2,2,28,15,4.2,12876
1693,2015,8,31,2015,7,18,0,0,26,16,2,14856
1694,2015,9,1,2015,7,19,0,0,29,18,5.2,16722
1695,2015,9,2,2015,7,20,0,0,22,17,6.5,15993
1696,2015,9,3,2015,7,21,1,3,24,16,5.2,19543
1697,2015,9,4,2015,7,22,2,3,30,17,5,31460
1698,2015,9,5,2015,7,23,3,3,24,14,5.2,19585
1699,2015,9,6,2015,7,24,0,0,29,16,2,19034
1700,2015,9,7,2015,7,25,0,0,26,18,5,16615
1701,2015,9,8,2015,7,26,0,0,24,18,5,16968
1702,2015,9,9,2015,7,27,0,0,21,16,5,19741
1703,2015,9,10,2015,7,28,0,0,22,15,6.5,18790
1704,2015,9,11,2015,7,29,0,0,20,12,5.2,19125
1705,2015,9,12,2015,7,30,1,2,22,13,3,19743
1706,2015,9,13,2015,8,1,2,2,22,13,2.5,19358
1707,2015,9,14,2015,8,2,0,0,25,13,2,21365
1708,2015,9,15,2015,8,3,0,0,24,16,5.6,20792
1709,2015,9,16,2015,8,4,0,0,19,15,6.5,22102
1710,2015,9,17,2015,8,5,0,0,22,15,5.2,20793
1711,2015,9,18,2015,8,6,0,0,21,15,5,24025
1712,2015,9,19,2015,8,7,1,2,22,15,5.2,22671
1713,2015,9,20,2015,8,8,2,2,24,13,5,20178
1714,2015,9,21,2015,8,9,0,0,22,15,5,20193
1715,2015,9,22,2015,8,10,0,0,24,14,2,20692
1716,2015,9,23,2015,8,11,0,0,23,13,6,18142
1717,2015,9,24,2015,8,12,0,0,19,12,5,19106
1718,2015,9,25,2015,8,13,0,0,20,14,5,18731
1719,2015,9,26,2015,8,14,1,2,21,14,5,14690
1720,2015,9,27,2015,8,15,2,2,21,15,2,15445
1721,2015,9,28,2015,8,16,0,0,20,15,2,19391
1722,2015,9,29,2015,8,17,0,0,23,16,5,23794
1723,2015,9,30,2015,8,18,0,0,23,13,5.1,18887
1724,2015,10,1,2015,8,19,1,7,25,13,1.2,16069
1725,2015,10,2,2015,8,20,2,7,18,13,5,35038
1726,2015,10,3,2015,8,21,3,7,20,12,5,42373
1727,2015,10,4,2015,8,22,4,7,21,13,2,38169
1728,2015,10,5,2015,8,23,5,7,20,13,2.5,29376
1729,2015,10,6,2015,8,24,6,7,22,13,5,18698
1730,2015,10,7,2015,8,25,7,7,24,13,2.5,15729
1731,2015,10,8,2015,8,26,0,0,19,11,5.2,15679
1732,2015,10,9,2015,8,27,0,0,21,11,2.5,15953
1733,2015,10,10,2015,8,28,0,0,20,9,5,21058
1734,2015,10,11,2015,8,29,1,1,22,9,2,22684
1735,2015,10,12,2015,8,30,0,0,22,10,2,25427
1736,2015,10,13,2015,9,1,0,0,23,9,2,27813
1737,2015,10,14,2015,9,2,0,0,25,10,1,31109
1738,2015,10,15,2015,9,3,0,0,26,11,2,25200
1739,2015,10,16,2015,9,4,0,0,26,14,2.5,33841
1740,2015,10,17,2015,9,5,1,2,20,13,5,29567
1741,2015,10,18,2015,9,6,2,2,23,8,1,24982
1742,2015,10,19,2015,9,7,0,0,25,9,1.2,26014
1743,2015,10,20,2015,9,8,0,0,25,10,1.2,27214
1744,2015,10,21,2015,9,9,0,0,22,13,2.5,26712
1745,2015,10,22,2015,9,10,0,0,18,14,2.5,24311
1746,2015,10,23,2015,9,11,0,0,20,13,5,26411
1747,2015,10,24,2015,9,12,1,2,21,11,5,26141
1748,2015,10,25,2015,9,13,2,2,23,11,2.5,21433
1749,2015,10,26,2015,9,14,0,0,16,9,2,17777
1750,2015,10,27,2015,9,15,0,0,17,8,2,20873
1751,2015,10,28,2015,9,16,0,0,18,10,3,17903
1752,2015,10,29,2015,9,17,0,0,15,9,2.5,16852
1753,2015,10,30,2015,9,18,0,0,16,8,5,16349
1754,2015,10,31,2015,9,19,1,2,15,6,2.1,17411
1755,2015,11,1,2015,9,20,2,2,18,6,1,12378
1756,2015,11,2,2015,9,21,0,0,19,4,2,11683
1757,2015,11,3,2015,9,22,0,0,18,9,2,14043
1758,2015,11,4,2015,9,23,0,0,16,9,2,12310
1759,2015,11,5,2015,9,24,0,0,17,10,2,11718
1760,2015,11,6,2015,9,25,0,0,19,11,5,11895
1761,2015,11,7,2015,9,26,1,2,16,9,5.3,12538
1762,2015,11,8,2015,9,27,2,2,18,8,2.3,8903
1763,2015,11,9,2015,9,28,0,0,17,8,3.2,8028
1764,2015,11,10,2015,9,29,0,0,16,9,2.5,7879
1765,2015,11,11,2015,9,30,0,0,13,8,5,6705
1766,2015,11,12,2015,10,1,0,0,16,8,5.2,6120
1767,2015,11,13,2015,10,2,0,0,18,5,1,6486
1768,2015,11,14,2015,10,3,1,2,17,5,2.3,6248
1769,2015,11,15,2015,10,4,2,2,16,6,2,4149
1770,2015,11,16,2015,10,5,0,0,18,8,2,10739
1771,2015,11,17,2015,10,6,0,0,16,5,2.1,11643
1772,2015,11,18,2015,10,7,0,0,18,6,2,8555
1773,2015,11,19,2015,10,8,0,0,20,5,1,8786
1774,2015,11,20,2015,10,9,0,0,21,5,1.2,8194
1775,2015,11,21,2015,10,10,1,2,19,6,2,12699
1776,2015,11,22,2015,10,11,2,2,19,9,2,6947
1777,2015,11,23,2015,10,12,0,0,14,8,5.3,5171
1778,2015,11,24,2015,10,13,0,0,11,6,2,6050
1779,2015,11,25,2015,10,14,0,0,13,3,2,5749
1780,2015,11,26,2015,10,15,0,0,11,4,2,5517
1781,2015,11,27,2015,10,16,0,0,11,5,2.5,4895
1782,2015,11,28,2015,10,17,1,2,11,3,5.1,7912
1783,2015,11,29,2015,10,18,2,2,16,3,1,4350
1784,2015,11,30,2015,10,19,0,0,16,3,1,3255
1785,2015,12,1,2015,10,20,0,0,14,2,1,3581
1786,2015,12,2,2015,10,21,0,0,13,2,1.2,3609
1787,2015,12,3,2015,10,22,0,0,11,3,2,3611
1788,2015,12,4,2015,10,23,0,0,10,2,5.2,3623
1789,2015,12,5,2015,10,24,1,2,12,3,2.1,5422
1790,2015,12,6,2015,10,25,2,2,14,1,1.2,3534
1791,2015,12,7,2015,10,26,0,0,14,0,2,2893
1792,2015,12,8,2015,10,27,0,0,13,3,2,2603
1793,2015,12,9,2015,10,28,0,0,13,2,3.1,3566
1794,2015,12,10,2015,10,29,0,0,13,3,2,2988
1795,2015,12,11,2015,11,1,0,0,10,3,2,2746
1796,2015,12,12,2015,11,2,1,2,8,3,5,4830
1797,2015,12,13,2015,11,3,2,2,6,2,5,2960
1798,2015,12,14,2015,11,4,0,0,7,-2,5.2,2623
1799,2015,12,15,2015,11,5,0,0,6,-2,5.3,2837
1800,2015,12,16,2015,11,6,0,0,7,-3,2,2557
1801,2015,12,17,2015,11,7,0,0,6,-3,2.5,2847
1802,2015,12,18,2015,11,8,0,0,5,-2,5,2619
1803,2015,12,19,2015,11,9,1,2,6,-3,5.1,4598
1804,2015,12,20,2015,11,10,2,2,7,-2,2,2407
1805,2015,12,21,2015,11,11,0,0,7,-1,2,2282
1806,2015,12,22,2015,11,12,0,0,8,0,2,2269
1807,2015,12,23,2015,11,13,0,0,8,0,2.5,2237
1808,2015,12,24,2015,11,14,0,0,8,-2,5.2,2960
1809,2015,12,25,2015,11,15,0,0,10,-2,2,3050
1810,2015,12,26,2015,11,16,1,2,11,-2,1,4398
1811,2015,12,27,2015,11,17,2,2,10,-2,1.2,3005
1812,2015,12,28,2015,11,18,0,0,8,-1,2,2709
1813,2015,12,29,2015,11,19,0,0,10,-2,2,2564
1814,2015,12,30,2015,11,20,0,0,10,-1,1.2,2595
1815,2015,12,31,2015,11,21,0,0,10,-1,2,3107
1816,2016,1,1,2015,11,22,1,3,12,-1,1,3882
1817,2016,1,2,2015,11,23,2,3,15,-2,1.2,11126
1818,2016,1,3,2015,11,24,3,3,14,-2,1.2,2278
1819,2016,1,4,2015,11,25,0,0,12,0,1.2,1804
1820,2016,1,5,2015,11,26,0,0,11,-1,2,1749
1821,2016,1,6,2015,11,27,0,0,8,1,3,3498
1822,2016,1,7,2015,11,28,0,0,9,0,1,2146
1823,2016,1,8,2015,11,29,0,0,10,-1,2,2525
1824,2016,1,9,2015,11,30,1,2,7,0,2.5,3170
